id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,individualCount,sex,lifeStage,occurrenceStatus,eventID,eventDate,eventTime,habitat,samplingProtocol,waterBody,country,locality,minimumDepthInMeters,maximumDepthInMeters,decimalLatitude,decimalLongitude,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,scientificNameID,ScientificName,aphiaid,lsid,status,scientificName,kingdom,phylum,class,order,family,genus,species,marine,brackish
IO/IT/POL/00738,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00738,IO/IT/POL/00738,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:129669,Pionosyllis,,,,,,,,,,,,,
IO/IT/POL/00739,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00739,IO/IT/POL/00739,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:129654,Exogone,,,,,,,,,,,,,
IO/IT/POL/00740,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00740,IO/IT/POL/00740,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:129677,Sphaerosyllis,,,,,,,,,,,,,
IO/IT/POL/00741,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00741,IO/IT/POL/00741,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:157583,Syllis cornuta,157583.0,urn:lsid:marinespecies.org:taxname:157583,accepted,Syllis cornuta,Animalia,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,,1.0,0.0
IO/IT/POL/00742,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00742,IO/IT/POL/00742,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:129261,Dorvillea,,,,,,,,,,,,,
IO/IT/POL/00743,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00743,IO/IT/POL/00743,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:332926,Ampharete agulhasensis,,,,,,,,,,,,,
IO/IT/POL/00744,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00744,IO/IT/POL/00744,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:129425,Scoloplos,,,,,,,,,,,,,
IO/IT/POL/00745,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00745,IO/IT/POL/00745,1,,Adult,present,,10-11-2018,09:00:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:325057,Pseudexogone,325057.0,urn:lsid:marinespecies.org:taxname:325057,accepted,Pseudexogone,Animalia,Annelida,Polychaeta,Phyllodocida,Pilargidae,Pseudexogone,,1.0,0.0
IO/IT/POL/00746,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POL/00746,IO/IT/POL/00746,1,,Adult,present,,10-11-2018,09:05:00,Benthic,Hand held Corer,Laccadive Sea,India,Agatti Island,2.0,2.0,10.84,72.18,,,"Aiswarya Gopal, CMLRE",12-12-2019,Day JH. 1967. A Monograph on the Polychaeta of Southern Africa: Errantia and Sedentaria. British Museum 2(656): 656 Pages.,urn:lsid:marinespecies.org:taxname:152404,Halosydna,,,,,,,,,,,,,
IO/IT/POY/00001,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00001,IO/IT/POY/00001,1,Hermaphrodite,Adult,present,,12-05-2018,15:30:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.88,72.2,,,"Sudhanshu Dixit, CMLRE",10-07-2018,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878947,Pseudobiceros apricus,878947.0,urn:lsid:marinespecies.org:taxname:878947,accepted,Pseudobiceros apricus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudobiceros,,1.0,0.0
IO/IT/POY/00003,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00003,IO/IT/POY/00003,1,Hermaphrodite,Adult,present,,12-05-2018,15:40:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.88,72.17,,,"Sudhanshu Dixit, CMLRE",11-07-2018,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878912,Pseudoceros bolool,878912.0,urn:lsid:marinespecies.org:taxname:878912,accepted,Pseudoceros bolool,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00005,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00005,IO/IT/POY/00005,1,Hermaphrodite,Adult,present,,12-05-2018,08:30:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.02,72.2,,Holotype,"Sudhanshu Dixit, CMLRE",03-08-2018,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:1439581,Pseudoceros agattiensis,,,,,,,,,,,,,
IO/IT/POY/00006,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00006,IO/IT/POY/00006,1,Hermaphrodite,Adult,present,,21-05-2018,10:30:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.0,72.18,,Holotype,"Sudhanshu Dixit, CMLRE",10-08-2018,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:1439582,Pseudoceros stellans,1439582.0,urn:lsid:marinespecies.org:taxname:1439582,accepted,Pseudoceros stellans,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00007,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00007,IO/IT/POY/00007,1,Hermaphrodite,Adult,present,,06-05-2018,11:20:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",18-08-2018,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878936,Pseudoceros paralaticlavus,,,,,,,,,,,,,
IO/IT/POY/00008,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00008,IO/IT/POY/00008,1,Hermaphrodite,Adult,present,,11-05-2018,11:20:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",18-08-2018,"Collingwood, C., 1876. On thirty-one species of marine planarians, collected partly by the late Dr. Kelaart, F.L.S., at Trincomalee, and partly by Dr. Collingwood, F.L.S., in the Eastern Seas. Transactions of the Linnean Society of London, Second Series (Zoology), 1(3), pp.83-98.",urn:lsid:marinespecies.org:taxname:879578,Pseudobiceros hancockanus,879578.0,urn:lsid:marinespecies.org:taxname:879578,accepted,Pseudobiceros hancockanus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudobiceros,,1.0,0.0
IO/IT/POY/00009,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00009,IO/IT/POY/00009,1,Hermaphrodite,Adult,present,,17-05-2018,12:20:00,Benthic,Hand Picking,Arabian Sea,India,"CMLRE hatchery (Agatti Issland, eastern side)",0.0,0.0,10.85,72.19,,,"Sudhanshu Dixit, CMLRE",19-08-2018,"Prudhoe, S., 1989. Polyclad turbellarians recorded from African Waters. Bulletin of the British Museum of Natural History, Zoology, 55(1), pp.47-96.",urn:lsid:marinespecies.org:taxname:1353946,Pseudoceros duplicinctus,1353946.0,urn:lsid:marinespecies.org:taxname:1353946,accepted,Pseudoceros duplicinctus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00010,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00010,IO/IT/POY/00010,1,Hermaphrodite,Adult,present,,09-11-2018,10:10:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",19-12-2018,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878912,Pseudoceros bolool,878912.0,urn:lsid:marinespecies.org:taxname:878912,accepted,Pseudoceros bolool,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00011,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00011,IO/IT/POY/00011,1,Hermaphrodite,Adult,present,,09-11-2018,10:10:00,Benthic,Hand Picking,Arabian Sea,India,Eastern jetty (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",19-12-2018,"Collingwood, C., 1876. On thirty-one species of marine planarians, collected partly by the late Dr. Kelaart, F.L.S., at Trincomalee, and partly by Dr. Collingwood, F.L.S., in the Eastern Seas. Transactions of the Linnean Society of London, Second Series (Zoology), 1(3), pp.83-98.",urn:lsid:marinespecies.org:taxname:879578,Pseudobiceros hancockanus,,,,,,,,,,,,,
IO/IT/POY/00012,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00012,IO/IT/POY/00012,1,Hermaphrodite,Adult,present,,06-05-2019,08:30:00,Benthic,Hand Picking,Arabian Sea,India,NIOT Plant (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",10-06-2019,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878912,Pseudoceros bolool,,,,,,,,,,,,,
IO/IT/POY/00013,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00013,IO/IT/POY/00013,1,Hermaphrodite,Adult,present,,06-05-2019,09:00:00,Benthic,Hand Picking,Arabian Sea,India,NIOT Plant (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",10-06-2019,"Dixit, S., Sivaperuman, C. and Raghunathan, C., 2018. Description of two new pseudocerotids (Rahabditophora: Rhabditophora; Polycladida) from Andaman & Nicobar Islands, India. Zootaxa 4403 (2): 365?377.",urn:lsid:marinespecies.org:taxname:1439569,Acanthozoon fuscobulbosum,1439569.0,urn:lsid:marinespecies.org:taxname:1439569,accepted,Acanthozoon fuscobulbosum,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Acanthozoon,,1.0,0.0
IO/IT/POY/00014,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00014,IO/IT/POY/00014,1,Hermaphrodite,Adult,present,,06-05-2019,10:30:00,Benthic,Hand Picking,Arabian Sea,India,NIOT Plant (Agatti Island),0.0,0.0,10.86,72.2,,,"Sudhanshu Dixit, CMLRE",10-06-2019,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878962,Pseudobiceros stellae,878962.0,urn:lsid:marinespecies.org:taxname:878962,accepted,Pseudobiceros stellae,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudobiceros,,1.0,0.0
IO/IT/POY/00015,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00015,IO/IT/POY/00015,1,Hermaphrodite,Adult,present,,07-05-2019,10:30:00,Benthic,Hand Picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0.0,0.0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",10-06-2019,"Dixit, S.,Raghunathan, C. and Chandra, K., 2017. Two new marine flatworms (Polycladida: Pseudocerotidae) from Andaman & Nicobar Islands, India. Zootaxa, 4221 (1), 111?122.",urn:lsid:marinespecies.org:taxname:1262325,Pseudoceros galatheensis,,,,,,,,,,,,,
IO/IT/POY/00016,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00016,IO/IT/POY/00016,1,Hermaphrodite,Adult,present,,07-05-2019,10:30:00,Benthic,Hand Picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0.0,0.0,10.83,72.19,,,"Sudhanshu Dixit, CMLRE",10-06-2019,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878949,Pseudobiceros damawan,878949.0,urn:lsid:marinespecies.org:taxname:878949,accepted,Pseudobiceros damawan,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudobiceros,,1.0,0.0
IO/IT/POY/00017,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00017,IO/IT/POY/00017,1,Hermaphrodite,Adult,present,,09-05-2019,09:00:00,Benthic,Hand Picking,Arabian Sea,India,Opposite stadium (Agatti Island),0.0,0.0,10.85,72.19,,,"Sudhanshu Dixit, CMLRE",11-06-2019,"Collingwood, C., 1876. On thirty-one species of marine planarians, collected partly by the late Dr. Kelaart, F.L.S., at Trincomalee, and partly by Dr. Collingwood, F.L.S., in the Eastern Seas. Transactions of the Linnean Society of London, Second Series (Zoology), 1(3), pp.83-98.",urn:lsid:marinespecies.org:taxname:879578,Pseudobiceros hancockanus,879578.0,urn:lsid:marinespecies.org:taxname:879578,accepted,Pseudobiceros hancockanus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudobiceros,,1.0,0.0
IO/IT/POY/00018,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00018,IO/IT/POY/00018,1,Hermaphrodite,Adult,present,,09-05-2019,09:00:00,Benthic,Hand Picking,Arabian Sea,India,Opposite stadium (Agatti Island),0.0,0.0,10.85,72.19,,,"Sudhanshu Dixit, CMLRE",12-06-2019,"Prudhoe, S., 1989. Polyclad turbellarians recorded from African Waters. Bulletin of the British Museum of Natural History, Zoology, 55(1), pp.47-96.",urn:lsid:marinespecies.org:taxname:1353946,Pseudoceros duplicinctus,1353946.0,urn:lsid:marinespecies.org:taxname:1353946,accepted,Pseudoceros duplicinctus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00019,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00019,IO/IT/POY/00019,1,Hermaphrodite,Adult,present,,17-02-2020,16:00:00,Benthic,Hand Picking,Arabian Sea,India,Eastern intertidal (Kadmat Island),0.0,0.0,11.22,72.77,,,"Sudhanshu Dixit, CMLRE",03-03-2020,"Prudhoe, S., 1989. Polyclad turbellarians recorded from African Waters. Bulletin of the British Museum of Natural History, Zoology, 55(1), pp.47-96.",urn:lsid:marinespecies.org:taxname:1353946,Pseudoceros duplicinctus,1353946.0,urn:lsid:marinespecies.org:taxname:1353946,accepted,Pseudoceros duplicinctus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00020,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00020,IO/IT/POY/00020,1,Hermaphrodite,Adult,present,,17-02-2020,16:20:00,Benthic,Hand Picking,Arabian Sea,India,Eastern intertidal (Kadmat Island),0.0,0.0,11.22,72.77,,,"Sudhanshu Dixit, CMLRE",03-03-2020,"Newman, L.J. and Schupp. P., 2002. A new species of pseudocerotid flatworm (Platyhelminthes, Polycladida) from the Indo- Pacific. Micronesica, 34(2), pp.177-184.",urn:lsid:marinespecies.org:taxname:387924,Pseudoceros indicus,387924.0,urn:lsid:marinespecies.org:taxname:387924,accepted,Pseudoceros indicus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,
IO/IT/POY/00021,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00021,IO/IT/POY/00021,1,Hermaphrodite,Adult,present,,18-02-2020,17:20:00,Benthic,Hand Picking,Arabian Sea,India,Eastern intertidal (Amini Island),0.0,0.0,11.11,72.71,,,"Sudhanshu Dixit, CMLRE",04-03-2020,"Dixit, S.,Raghunathan, C. and Chandra, K., 2017. Two new marine flatworms (Polycladida: Pseudocerotidae) from Andaman & Nicobar Islands, India. Zootaxa, 4221 (1), 111?122.",urn:lsid:marinespecies.org:taxname:1262325,Pseudoceros galatheensis,,,,,,,,,,,,,
IO/IT/POY/00022,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00022,IO/IT/POY/00022,1,Hermaphrodite,Adult,present,,18-02-2020,18:20:00,Benthic,Hand Picking,Arabian Sea,India,Eastern intertidal (Amini Island),0.0,0.0,11.11,72.71,,,"Sudhanshu Dixit, CMLRE",05-03-2020,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:878962,Pseudobiceros stellae,878962.0,urn:lsid:marinespecies.org:taxname:878962,accepted,Pseudobiceros stellae,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudobiceros,,1.0,0.0
IO/IT/POY/00023,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00023,IO/IT/POY/00023,1,Hermaphrodite,Adult,present,,23-02-2020,17:20:00,Benthic,Hand Picking,Arabian Sea,India,Eastern intertidal (Kavaratti Island),0.0,0.0,10.54,72.62,,,"Sudhanshu Dixit, CMLRE",05-03-2020,"Prudhoe, S., 1989. Polyclad turbellarians recorded from African Waters. Bulletin of the British Museum of Natural History, Zoology, 55(1), pp.47-96.",urn:lsid:marinespecies.org:taxname:1353946,Pseudoceros duplicinctus,1353946.0,urn:lsid:marinespecies.org:taxname:1353946,accepted,Pseudoceros duplicinctus,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00024,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00024,IO/IT/POY/00024,1,Hermaphrodite,Adult,present,,23-02-2020,17:30:00,Benthic,Hand Picking,Arabian Sea,India,Eastern intertidal (Kavaratti Island),0.0,0.0,10.54,72.62,,,"Sudhanshu Dixit, CMLRE",05-03-2020,"Dixit, S.,Raghunathan, C. and Chandra, K., 2017. Two new marine flatworms (Polycladida: Pseudocerotidae) from Andaman & Nicobar Islands, India. Zootaxa, 4221 (1), 111?122.",urn:lsid:marinespecies.org:taxname:1262325,Pseudoceros galatheensis,1262325.0,urn:lsid:marinespecies.org:taxname:1262325,accepted,Pseudoceros galatheensis,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
IO/IT/POY/00025,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00025,IO/IT/POY/00025,1,Hermaphrodite,Adult,present,,11-07-2018,16:00:00,Benthic,Hand Picking,Arabian Sea,India,CMLRE hatchery (eastern side),0.0,0.0,10.85,72.19,,,"Sudhanshu Dixit, CMLRE",20-11-2018,"Newman & Cannon, 1996. Bulaceros, new genus, and Tytthosoceros, new genus (Platyhelminthes: Polycladida) from the Great Barrier Reef, Australia and Papua New Guinea. Raffles Bulletin of Zoology, 44(2):479-492",urn:lsid:marinespecies.org:taxname:878904,Bulaceros porcellanus,,,,,,,,,,,,,
IO/IT/POY/00026,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00026,IO/IT/POY/00026,1,Hermaphrodite,Adult,present,,05-07-2019,17:30:00,Benthic,Hand Picking,Arabian Sea,India,Opposite Solar power Plant (Agatti Island),0.0,0.0,10.83,72.19,,Holotype,"Sudhanshu Dixit, CMLRE",03-03-2020,"Newman & Cannon, 1996. Bulaceros, new genus, and Tytthosoceros, new genus (Platyhelminthes: Polycladida) from the Great Barrier Reef, Australia and Papua New Guinea. Raffles Bulletin of Zoology, 44(2):479-493",urn:lsid:marinespecies.org:taxname:1482241,Bulaceros newcannorum,1482241.0,urn:lsid:marinespecies.org:taxname:1482241,accepted,Bulaceros newcannorum,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Bulaceros,,1.0,0.0
IO/IT/POY/00027,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00027,IO/IT/POY/00027,1,Hermaphrodite,Adult,present,,22-02-2020,16:00:00,Benthic,Hand Picking,Arabian Sea,India,"Near tripods, eastern side (Kavaratti Island)",0.0,0.0,10.56,72.63,,Paratype,"Sudhanshu Dixit, CMLRE",03-06-2020,"Newman & Cannon, 1996. Bulaceros, new genus, and Tytthosoceros, new genus (Platyhelminthes: Polycladida) from the Great Barrier Reef, Australia and Papua New Guinea. Raffles Bulletin of Zoology, 44(2):479-494",urn:lsid:marinespecies.org:taxname:1482241,Bulaceros newcannorum,1482241.0,urn:lsid:marinespecies.org:taxname:1482241,accepted,Bulaceros newcannorum,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Bulaceros,,1.0,0.0
IO/IT/POY/00029,CMLRE,voucher specimen collections,CMLRE,PreservedSpecimen,IO/IT/POY/00029,IO/IT/POY/00029,1,Hermaphrodite,Adult,present,,07-05-2019,09:30:00,Benthic,Hand Picking,Arabian Sea,India,"CMLRE field research station, Agatti Island",0.0,0.0,10.84,72.18,,Holotype,"Sudhanshu Dixit, CMLRE",13-03-2020,"Newman, L. J.; Cannon, L. R. G. (1994). Pseudoceros and Pseudobiceros (Platyhelminthes, Polycladida, Pseudocerotidae) form eastern Australia and Papua New Guinea. Memoirs of the Queensland Museum, 37(1):205-266",urn:lsid:marinespecies.org:taxname:1498473,Pseudoceros galaxea,1498473.0,urn:lsid:marinespecies.org:taxname:1498473,accepted,Pseudoceros galaxea,Animalia,Platyhelminthes,,Polycladida,Pseudocerotidae,Pseudoceros,,1.0,0.0
